college_code,college_name,course_name,caste_category,cutoff_percentile,cutoff_rank
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",Computer Science and Engineering(Data Science),LSEBC,76.11,30243
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",Artificial Intelligence and Data Science,GOPEN,79.11,23226
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",Artificial Intelligence and Data Science,GSC,66.34,50474
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",Artificial Intelligence and Data Science,GNTA,77,28102
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",Artificial Intelligence and Data Science,GNTB,71.94,39942
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",Artificial Intelligence and Data Science,GNTC,78.06,25719
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",Artificial Intelligence and Data Science,GNTD,74.17,34829
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",Artificial Intelligence and Data Science,GOBC,76.69,28827
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",Artificial Intelligence and Data Science,GSEBC,78.18,25409
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",Artificial Intelligence and Data Science,LOPEN,81.83,17202
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",Artificial Intelligence and Data Science,LSC,69.03,45935
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",Artificial Intelligence and Data Science,LOBC,78.8,23967
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",Artificial Intelligence and Data Science,LSEBC,78.46,24766
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Computer Engineering,GOPEN,84.97,11039
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Computer Engineering,GSC,82.29,16264
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Computer Engineering,GNTB,83.26,14296
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Computer Engineering,GOBC,84.46,11955
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Computer Engineering,GSEBC,84.8,11341
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Computer Engineering,LOPEN,85.94,9330
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Computer Engineering,LSC,82.86,15124
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Computer Engineering,LNTC,81.89,17091
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Computer Engineering,LOBC,85.37,10319
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Computer Engineering,EWS,67.6,48495
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Mechanical Engineering,GOPEN,81.35,18233
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Mechanical Engineering,GSC,75.64,31404
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Mechanical Engineering,GNTA,61.13,55613
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Mechanical Engineering,GNTC,81.08,18824
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Mechanical Engineering,GOBC,72.86,37878
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Mechanical Engineering,GSEBC,67.31,48954
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Mechanical Engineering,LOPEN,76.05,30391
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Mechanical Engineering,LSC,73.33,36829
6768,"P.K. Technical Campus, Pune. (Un-Aided)",Mechanical Engineering,LOBC,63.59,53705
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Civil Engineering,GOPEN,78.95,23595
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Civil Engineering,GSC,71.6,40715
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Civil Engineering,GNTC,77.26,27519
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Civil Engineering,GNTD,75.21,32382
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Civil Engineering,GOBC,73.95,35312
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Civil Engineering,GSEBC,76.93,28278
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Civil Engineering,LOPEN,82.79,15250
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Civil Engineering,LNTB,67.16,49226
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Civil Engineering,LOBC,78.47,24712
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Computer Engineering,GOPEN,89.43,4212
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Computer Engineering,GSC,87.31,7150
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Computer Engineering,GNTB,87.77,6455
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Computer Engineering,GNTD,87.89,6268
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Computer Engineering,GOBC,88.46,5465
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Computer Engineering,GSEBC,88.51,5404
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Computer Engineering,LOPEN,88.94,4852
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Computer Engineering,LOBC,88.91,4900
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",Computer Engineering,EWS,79.77,21696
